"id","lastVisitTime","title","typedCount","url","visitCount"
"519","7/12/2017 6:52:07 PM","",0,"http://delivery.acm.org/10.1145/2470000/2467701/p153-sugiyama.pdf?ip=14.139.187.130&id=2467701&acc=ACTIVE%20SERVICE&key=045416EF4DDA69D9%2E8DD97CC74180EE26%2E4D4702B0C3E38B35%2E4D4702B0C3E38B35&CFID=784797565&CFTOKEN=41036537&__acm__=1499865974_286433830c9da409d79f293351437853",1
"521","7/12/2017 6:52:14 PM","",0,"http://delivery.acm.org/10.1145/2100000/2090122/p44-verbert.pdf?ip=14.139.187.130&id=2090122&acc=ACTIVE%20SERVICE&key=045416EF4DDA69D9%2E8DD97CC74180EE26%2E4D4702B0C3E38B35%2E4D4702B0C3E38B35&CFID=784797565&CFTOKEN=41036537&__acm__=1499865981_7e73cdd5987e2010af88169e1b49f19a",1
"523","7/12/2017 6:52:19 PM","",0,"http://delivery.acm.org/10.1145/2540000/2532511/p7-beel.pdf?ip=14.139.187.130&id=2532511&acc=ACTIVE%20SERVICE&key=045416EF4DDA69D9%2E8DD97CC74180EE26%2E4D4702B0C3E38B35%2E4D4702B0C3E38B35&CFID=784797565&CFTOKEN=41036537&__acm__=1499865986_abd1d94fb085c488e4cc17a2a35791e4",1
"525","7/12/2017 6:57:12 PM","A Recommendation System Based on Hierarchical Clustering of an Article-Level Citation Network - IEEE Xplore Document",0,"http://ieeexplore.ieee.org/document/7442097/#full-text-section",1
"526","7/12/2017 7:02:56 PM","scholarly paper recommendation dataset - Google Scholar",0,"https://scholar.google.co.in/scholar?q=scholarly+paper+recommendation+dataset&btnG=&hl=en&as_sdt=0%2C5&as_vis=1",1
"502","7/12/2017 7:05:35 PM","datasets for scholary papers - Google Search",0,"https://www.google.co.in/search?q=datasets+for+scholary+papers&oq=datasets+for+scholary+papers&aqs=chrome..69i57.13848j0j7&sourceid=chrome&ie=UTF-8",3
"509","7/12/2017 7:05:37 PM","Dataset 2 for Scholarly Paper Recommendation",0,"https://www.comp.nus.edu.sg/~sugiyama/Dataset2.html",2
"528","7/12/2017 7:05:46 PM","Google Accounts",0,"https://accounts.youtube.com/accounts/Logout2?hl=en&service=mail&ilo=1&ils=s.youtube%2Cdoritos%2Co.mail.google.com%2Co.notifications.google.com%2Cs.IN&ilc=0&continue=https%3A%2F%2Fmail.google.com%2Fmail&zx=-684066442",1
"530","7/12/2017 7:05:46 PM","",0,"https://www.google.com/accounts/Logout2?hl=en&service=mail&ilo=1&ils=doritos%2Co.mail.google.com%2Co.notifications.google.com%2Cs.IN&ilc=1&continue=https%3A%2F%2Fmail.google.com%2Fmail&zx=1724558332",1
"531","7/12/2017 7:05:46 PM","",0,"http://www.google.co.in/accounts/Logout2?hl=en&service=mail&ilo=1&ils=s.IN&ilc=2&continue=https%3A%2F%2Fmail.google.com%2Fmail&zx=-1170846235",1
"532","7/12/2017 7:08:53 PM","TEL datasets - Google Scholar",0,"https://scholar.google.co.in/scholar?q=TEL+datasets&btnG=&hl=en&as_sdt=0%2C5&as_vis=1",1
"533","7/12/2017 7:13:05 PM","Scholarly Paper Recommendation Dataset",0,"file:///home/ir/Documents/SCHO_data/20100825-SchPaperRecData/Doc/index.html",2
"510","7/12/2017 7:13:48 PM","Dataset1 for Scholarly Paper Recommendation",0,"http://www.comp.nus.edu.sg/~sugiyama/Dataset1.html",3
"534","7/12/2017 7:17:21 PM","feature vector extraction - Google Search",0,"https://www.google.co.in/search?q=feature+vector+extraction&oq=feature+vector&aqs=chrome.2.69i57j0l5.8055j0j7&sourceid=chrome&ie=UTF-8",1
"535","7/12/2017 7:17:47 PM","feature vector in document - Google Search",0,"https://www.google.co.in/search?q=feature+vector+extraction&oq=feature+vector&aqs=chrome.2.69i57j0l5.8055j0j7&sourceid=chrome&ie=UTF-8#q=feature+vector+in+document",1
"536","7/12/2017 7:18:06 PM","what is feature vector in document - Google Search",0,"https://www.google.co.in/search?q=feature+vector+extraction&oq=feature+vector&aqs=chrome.2.69i57j0l5.8055j0j7&sourceid=chrome&ie=UTF-8#q=what+is+feature+vector+in+document",1
"537","7/12/2017 7:23:40 PM","paper citation meaning - Google Search",0,"https://www.google.co.in/search?q=paper+citation+meaning&oq=citation+paper+meanin&aqs=chrome.1.69i57j0l2.10855j0j9&sourceid=chrome&ie=UTF-8",1
"538","7/12/2017 7:24:06 PM","reference paper meaning - Google Search",0,"https://www.google.co.in/search?q=paper+citation+meaning&oq=citation+paper+meanin&aqs=chrome.1.69i57j0l2.10855j0j9&sourceid=chrome&ie=UTF-8#q=reference+paper+meaning",1
"539","7/12/2017 7:26:51 PM","Google Chrome Help",0,"https://support.google.com/chrome/?p=help&ctx=keyboard",1
"540","7/12/2017 7:26:53 PM","",0,"https://support.google.com/chrome/?p=help&ctx=keyboard#topic=7438008",1
"541","7/12/2017 7:27:35 PM","",0,"http://ieeexplore.ieee.org/abstract/document/4061472/citations",1
"542","7/12/2017 7:28:38 PM","citations to an article meaning - Google Search",0,"https://www.google.co.in/search?q=paper+citation+meaning&oq=citation+paper+meanin&aqs=chrome.1.69i57j0l2.10855j0j9&sourceid=chrome&ie=UTF-8#q=citations+to+an+article+meaning",1
"543","7/12/2017 7:29:37 PM","Babel",0,"http://babel.eigenfactor.org/",1
"544","7/12/2017 7:29:52 PM","",0,"http://ieeexplore.ieee.org/abstract/document/4061472/figures",1
"524","7/12/2017 7:30:26 PM","Research Paper Recommender Systems: A Random-Walk Based Approach - IEEE Xplore Document",0,"http://ieeexplore.ieee.org/abstract/document/4061472/",2
"545","7/12/2017 7:30:41 PM","dataset from acm portal - Google Search",0,"https://www.google.co.in/search?q=dataset+from+acm+portal&oq=dataset+from+acm+portal&aqs=chrome..69i57.7068j0j7&sourceid=chrome&ie=UTF-8",1
"550","7/12/2017 7:33:45 PM","PLOS | Public Library of Science",0,"https://www.plos.org/",2
"273","7/13/2017 6:36:50 PM","Gmail",0,"https://accounts.google.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1#",15
"330","7/13/2017 6:36:50 PM","",0,"https://accounts.google.com/signin/v2/sl/pwd?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=ServiceLogin",2
"442","7/13/2017 6:37:18 PM","",0,"https://accounts.google.com/ServiceLogin/signinchooser?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=ServiceLogin",5
"443","7/13/2017 6:37:20 PM","",0,"https://accounts.google.com/ServiceLogin/signinchooser?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=AddSession",3
"444","7/13/2017 6:37:20 PM","",0,"https://accounts.google.com/ServiceLogin/identifier?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=AddSession",2
"445","7/13/2017 6:37:30 PM","",0,"https://accounts.google.com/signin/v2/sl/pwd?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=AddSession&cid=1&navigationDirection=forward",2
"62","9/24/2017 1:27:09 PM","Inbox (1,080) - sachinprabhu199@gmail.com - Gmail",0,"https://mail.google.com/mail/u/0/#inbox",14
"558","7/13/2017 6:38:07 PM","citeseer - sachinprabhu199@gmail.com - Gmail",0,"https://mail.google.com/mail/u/0/#inbox/15d373c526efea2a",1
"560","7/13/2017 6:38:24 PM","",0,"https://www.cse.unt.edu/~ccaragea/papers/ecir14.pdf",1
"561","7/13/2017 6:38:35 PM","OAS",0,"http://open.semanticscholar.org/",1
"563","7/13/2017 6:39:28 PM","Semantic Scholar",0,"https://www.semanticscholar.org/",2
"564","7/13/2017 6:39:42 PM","",0,"https://www.semanticscholar.org/search?q=semantic%20scholar&sort=relevance&ae=true",1
"565","7/13/2017 6:39:43 PM","semantic scholar - Semantic Scholar",0,"https://www.semanticscholar.org/search?q=semantic%20scholar&sort=relevance&ae=false",1
"566","7/13/2017 6:39:51 PM","",0,"https://www.semanticscholar.org/search?q=semantic%20scholar%20dataset&sort=relevance&ae=true",1
"567","7/13/2017 6:39:52 PM","semantic scholar dataset - Semantic Scholar",0,"https://www.semanticscholar.org/search?q=semantic%20scholar%20dataset&sort=relevance&ae=false",1
"568","7/13/2017 6:39:59 PM","",0,"https://www.semanticscholar.org/search?q=semantic%20scholar%20dataset&sort=relevance&ae=false&pdf=true",1
"569","7/13/2017 6:40:57 PM","",0,"https://www.semanticscholar.org/search?q=dataset%20for%20scholarly%20paper%20recommendation&sort=relevance&ae=true",1
"570","7/13/2017 6:40:59 PM","dataset for scholarly paper recommendation - Semantic Scholar",0,"https://www.semanticscholar.org/search?q=dataset%20for%20scholarly%20paper%20recommendation&sort=relevance&ae=false",1
"571","7/13/2017 6:41:29 PM","",0,"https://www.semanticscholar.org/search?q=dataset%20for%20research%20paper%20recommendation&sort=relevance&ae=true",1
"572","7/13/2017 6:41:32 PM","dataset for research paper recommendation - Semantic Scholar",0,"https://www.semanticscholar.org/search?q=dataset%20for%20research%20paper%20recommendation&sort=relevance&ae=false",1
"573","7/13/2017 6:41:48 PM","",0,"http://open.semanticscholar.org/#resources",1
"574","7/13/2017 6:42:01 PM","Citeomatic: Machine Assisted Literature Review",0,"http://labs.semanticscholar.org/citeomatic/",1
"575","7/13/2017 6:42:15 PM","Eigenfactor: Revealing the Structure of Science",0,"http://eigenfactor.org/",2
"576","7/13/2017 6:42:39 PM","Eigenfactor: Publications",0,"http://eigenfactor.org/papers.php",1
"577","7/13/2017 6:44:20 PM","citeseerx - Google Search",0,"https://www.google.co.in/search?q=citeseerx&oq=citeseerx&aqs=chrome..69i57j0l5.2149j0j4&sourceid=chrome&ie=UTF-8",1
"579","7/13/2017 6:44:26 PM","",0,"http://citeseerx.ist.psu.edu/index;jsessionid=713941321382196D775235720506076A",1
"582","7/13/2017 6:45:54 PM","CiteSeerX — Introduction to Machine Learning",0,"http://citeseerx.ist.psu.edu/viewdoc/citations?doi=10.1.1.703.9556",1
"581","7/13/2017 6:45:57 PM","CiteSeerX — Introduction to Machine Learning",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.703.9556&rank=7",2
"580","7/13/2017 6:45:59 PM","CiteSeerX — Search Results — machine learning",0,"http://citeseerx.ist.psu.edu/search?q=machine+learning&submit.x=0&submit.y=0&submit=Search&sort=rlv&t=doc",2
"583","7/13/2017 6:46:02 PM","CiteSeerX — Machine Learning in Automated Text Categorization",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.17.6513&rank=4",1
"584","7/13/2017 6:46:14 PM","CiteSeerX — Metadata Cart",0,"http://citeseerx.ist.psu.edu/metacart",1
"508","7/13/2017 7:00:22 PM","Scholarly Paper Recommendation Datasets",0,"http://www.comp.nus.edu.sg/~sugiyama/SchPaperRecData.html",5
"546","7/13/2017 7:00:22 PM","",0,"http://dl.acm.org/",1
"547","7/13/2017 7:00:22 PM","Babel - About",0,"http://babel.eigenfactor.org/about.html",1
"548","7/13/2017 7:00:22 PM","JSTOR",0,"http://www.jstor.org/",1
"514","7/13/2017 7:00:22 PM","A Recommendation System Based on Hierarchical Clustering of an Article-Level Citation Network - IEEE Xplore Document",0,"http://ieeexplore.ieee.org/abstract/document/7442097/",2
"553","7/13/2017 7:00:24 PM","PLOS Collections: Article collections published by the Public Library of Science",0,"http://collections.plos.org/10yr-datasets",1
"551","7/13/2017 7:00:24 PM","https://www.plos.org/search?q=dataset",0,"https://www.plos.org/search?q=dataset",4
"585","7/13/2017 7:00:32 PM","google scholar - Google Search",0,"https://www.google.co.in/search?q=google+scholar&oq=goog&aqs=chrome.2.69i60l2j0l2j69i60l2.53942j0j7&sourceid=chrome&ie=UTF-8",1
"586","7/13/2017 7:00:41 PM","citeseerx - Google Search",0,"https://www.google.co.in/search?q=citeseerx&oq=cite&aqs=chrome.0.69i59j69i57j69i60j0l2j69i60.1063j0j7&sourceid=chrome&ie=UTF-8",1
"587","7/13/2017 7:00:43 PM","CiteSeerX",0,"http://citeseerx.ist.psu.edu/index",1
"588","7/13/2017 7:00:50 PM","citation graph - Google Search",0,"https://www.google.co.in/search?q=citation+graph&oq=citaion+gra&aqs=chrome.1.69i57j0l5.4574j0j7&sourceid=chrome&ie=UTF-8",1
"589","7/13/2017 7:01:00 PM","citeseer citation graph - Google Search",0,"https://www.google.co.in/search?q=citation+graph&oq=citaion+gra&aqs=chrome.1.69i57j0l5.4574j0j7&sourceid=chrome&ie=UTF-8#q=citeseer+citation+graph",1
"590","7/13/2017 7:01:26 PM","CiteSeerX — Search Results — citeseerx",0,"http://citeseerx.ist.psu.edu/search?q=citeseerx&submit.x=0&submit.y=0&submit=Search&sort=rlv&t=doc",1
"591","7/13/2017 7:01:42 PM","CiteSeerX — Conceptual Recommender System for CiteSeerX",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.1033.774&rank=2",1
"592","7/13/2017 7:01:49 PM","CiteSeerX — CiteSeerX - a scalable autonomous scientific digital library",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.89.5484&rank=3",1
"593","7/13/2017 7:02:00 PM","CiteSeerX — Big Scholarly Data in CiteSeerX: Information Extraction from the Web",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.735.7434&rank=4",1
"594","7/13/2017 7:02:04 PM","CiteSeerX — CiteSeerX: an Architecture and Web Service Design for an Academic Document Search Engine",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.80.1086&rank=6",1
"595","7/13/2017 7:02:25 PM","",0,"http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1033.774&rep=rep1&type=pdf",1
"596","7/13/2017 7:03:01 PM","",0,"http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.89.5484&rep=rep1&type=pdf",1
"598","7/13/2017 7:03:39 PM","",0,"http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.80.1086&rep=rep1&type=pdf",1
"599","7/13/2017 7:04:04 PM","",0,"https://www.google.co.in/search?q=citation+graph&oq=citaion+gra&aqs=chrome.1.69i57j0l5.4574j0j7&sourceid=chrome&ie=UTF-8#q=citeseerx",1
"600","7/13/2017 7:04:14 PM","citeseer dataset - Google Scholar",0,"https://scholar.google.co.in/scholar?hl=en&q=citeseer+dataset&btnG=",1
"601","7/13/2017 7:04:20 PM","citeseer dataset - Google Scholar",0,"https://scholar.google.co.in/scholar?as_vis=1&q=citeseer+dataset&hl=en&as_sdt=0,5",1
"603","7/13/2017 7:04:40 PM","Large Dataset for Keyphrases Extraction Unitn Eprints Research",0,"http://eprints.biblio.unitn.it/1671/",1
"602","7/13/2017 7:05:08 PM","citeseerx dataset - Google Scholar",0,"https://scholar.google.co.in/scholar?q=citeseerx+dataset&btnG=&hl=en&as_sdt=0%2C5&as_vis=1",2
"604","7/13/2017 7:05:56 PM","CiteSeerX — Search Results — dataset of citeseerx",0,"http://citeseerx.ist.psu.edu/search?q=dataset+of+citeseerx&submit.x=0&submit.y=0&submit=Search&sort=rlv&t=doc",1
"605","7/13/2017 7:06:57 PM","CiteSeerX — CSSeer: an Expert Recommendation System based on",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.407.4136&rank=9",1
"597","7/13/2017 7:08:57 PM","",0,"http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.735.7434&rep=rep1&type=pdf",1
"606","7/13/2017 7:09:54 PM","CiteSeerX — About CiteSeerX",0,"http://citeseerx.ist.psu.edu/about/site",1
"607","7/13/2017 7:12:59 PM","CiteSeerX — Digital libraries and autonomous citation indexing",0,"http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.17.1607",1
"608","7/13/2017 7:14:06 PM","CiteSeerX — Search Results — citation graph of citeseerx",0,"http://citeseerx.ist.psu.edu/search?q=citation+graph+of+citeseerx&submit.x=0&submit.y=0&submit=Search&sort=rlv&t=doc",1
"609","7/13/2017 7:14:23 PM","CiteSeerX — Search Results — citation graph",0,"http://citeseerx.ist.psu.edu/search?q=citation+graph&submit.x=0&submit.y=0&submit=Search&sort=rlv&t=doc",1
"610","7/14/2017 6:00:31 PM","google scholar - Google Search",0,"https://www.google.co.in/search?q=google+scholar&oq=goo&aqs=chrome.3.69i60j0l2j35i39j69i60j0.4831j0j7&sourceid=chrome&ie=UTF-8",1
"612","7/14/2017 6:17:07 PM","google scholar - Google Search",0,"https://www.google.co.in/search?q=google+scholar&oq=google+schlra&aqs=chrome.1.69i57j0l5.4174j0j7&sourceid=chrome&ie=UTF-8",1
"7","9/24/2017 11:17:38 AM","Google Scholar",1,"https://scholar.google.co.in/",5
"613","7/14/2017 6:17:33 PM","Recommender systems",0,"http://dl.acm.org/citation.cfm?id=245121",1
"611","7/14/2017 6:17:56 PM","recommender systems - Google Scholar",0,"https://scholar.google.co.in/scholar?hl=en&q=recommender+systems&btnG=&oq=recomme",3
"615","7/14/2017 6:17:57 PM","",0,"http://delivery.acm.org/10.1145/250000/245121/p56-resnick.pdf?ip=14.139.187.130&id=245121&acc=ACTIVE%20SERVICE&key=045416EF4DDA69D9%2E8DD97CC74180EE26%2E4D4702B0C3E38B35%2E4D4702B0C3E38B35&CFID=960293924&CFTOKEN=98774972&__acm__=1500036725_9ac5dd3b15ea8927cbef6dce790de088",1
"618","7/14/2017 6:18:19 PM","Content-based Recommender Systems: State of the Art and Trends | SpringerLink",0,"https://link.springer.com/chapter/10.1007/978-0-387-85820-3_3",1
"616","7/14/2017 6:24:22 PM","content based recommender systems - Google Scholar",0,"https://scholar.google.co.in/scholar?q=content+based+recommender+systems&btnG=&hl=en&as_sdt=0%2C5&oq=recommender+systems",2
"619","7/14/2017 6:24:38 PM","Linked open data to support content-based recommender systems",0,"http://dl.acm.org/citation.cfm?id=2362501",1
"622","7/14/2017 6:24:40 PM","Content-Based Recommender Systems | SpringerLink",0,"https://link.springer.com/chapter/10.1007/978-3-319-29659-3_4",1
"624","7/14/2017 6:25:19 PM","",0,"http://delivery.acm.org/10.1145/2370000/2362501/p1-di_noia.pdf?ip=14.139.187.130&id=2362501&acc=ACTIVE%20SERVICE&key=045416EF4DDA69D9%2E8DD97CC74180EE26%2E4D4702B0C3E38B35%2E4D4702B0C3E38B35&CFID=960293924&CFTOKEN=98774972&__acm__=1500037168_b1a130b54859c237fbe56f52794e32cf",1
"627","7/14/2017 6:25:59 PM","IEEE Xplore Full-Text PDF:",0,"http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7034825",1
"628","7/14/2017 6:42:23 PM","Docear’s PDF Inspector « Docear",0,"http://www.docear.org/software/add-ons/docears-pdf-inspector/",1
"629","7/14/2017 6:44:45 PM","how to use docears recommender - Google Search",0,"https://www.google.co.in/search?q=how+to+use+docears+recommender&oq=how+to+use+docears+recommender&aqs=chrome..69i57.14240j0j7&sourceid=chrome&ie=UTF-8",1
"630","7/14/2017 6:45:00 PM","",0,"https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=6&cad=rja&uact=8&ved=0ahUKEwikqrCS7YjVAhVhL8AKHTThDlwQFghMMAU&url=https%3A%2F%2Fpdfs.semanticscholar.org%2F88e2%2F6408dd0aa2f213eb7403feb70392c8fc2625.pdf&usg=AFQjCNGqYvKfm7xROiIQQUx8E5nbe9tDVQ",1
"631","7/14/2017 6:45:02 PM","",0,"https://pdfs.semanticscholar.org/88e2/6408dd0aa2f213eb7403feb70392c8fc2625.pdf",1
"483","7/14/2017 6:46:01 PM","Docear",0,"http://www.docear.org/",3
